tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,data_year
2019-311,Queen's Club,Grass,32.0,250,O,20190617,MM58,4.0,DA,Daniil Medvedev,R,198.0,RUS,23.346,13.0,2625.0,PF39,,DA,Lucas Pouille,R,185.0,FRA,25.311,29.0,1295.0,7-6(9) 6-7(5) 6-4,3.0,R16,134.0,11.0,4.0,110.0,64.0,44.0,29.0,17.0,0.0,3.0,2.0,4.0,110.0,63.0,44.0,25.0,17.0,3.0,7.0,2019
2019-311,Queen's Club,Grass,32.0,250,O,20190617,M873,,Q,Nicolas Mahut,R,191.0,FRA,37.402,191.0,272.0,W367,7.0,DA,Stan Wawrinka,R,183.0,SUI,34.22,19.0,1715.0,3-6 7-5 7-6(2),3.0,R16,130.0,4.0,6.0,103.0,54.0,41.0,31.0,16.0,1.0,3.0,18.0,2.0,92.0,60.0,53.0,16.0,17.0,5.0,7.0,2019
2019-311,Queen's Club,Grass,32.0,250,O,20190617,SD32,,DA,Gilles Simon,R,183.0,FRA,34.47,38.0,1190.0,A678,2.0,DA,Kevin Anderson,R,203.0,RSA,33.081,8.0,3565.0,6-1 4-6 6-4,3.0,R16,124.0,4.0,4.0,95.0,59.0,44.0,17.0,14.0,5.0,7.0,18.0,3.0,78.0,41.0,33.0,12.0,13.0,5.0,9.0,2019
2019-311,Queen's Club,Grass,32.0,250,O,20190617,AG37,8.0,DA,Felix Auger-Aliassime,R,193.0,CAN,18.856,21.0,1522.0,TE51,1.0,DA,Stefanos Tsitsipas,R,193.0,GRE,20.846,6.0,4215.0,7-5 6-2,3.0,QF,98.0,9.0,6.0,72.0,44.0,34.0,14.0,10.0,7.0,7.0,1.0,2.0,55.0,33.0,23.0,10.0,10.0,2.0,5.0,2019
2019-311,Queen's Club,Grass,32.0,250,O,20190617,L397,,WC,Feliciano Lopez,L,188.0,ESP,37.739,113.0,507.0,R975,6.0,DA,Milos Raonic,R,196.0,CAN,28.471,18.0,1900.0,4-6 6-4 7-6(5),3.0,QF,136.0,16.0,3.0,106.0,59.0,48.0,26.0,16.0,3.0,4.0,22.0,4.0,94.0,57.0,47.0,22.0,16.0,0.0,1.0,2019
2019-311,Queen's Club,Grass,32.0,250,O,20190617,MM58,4.0,DA,Daniil Medvedev,R,198.0,RUS,23.346,13.0,2625.0,SM37,,DA,Diego Schwartzman,R,170.0,ARG,26.834,23.0,1440.0,6-2 6-2,3.0,QF,76.0,7.0,1.0,51.0,28.0,21.0,14.0,8.0,4.0,4.0,0.0,1.0,67.0,37.0,20.0,13.0,8.0,4.0,8.0,2019
2019-311,Queen's Club,Grass,32.0,250,O,20190617,SD32,,DA,Gilles Simon,R,183.0,FRA,34.47,38.0,1190.0,M873,,Q,Nicolas Mahut,R,191.0,FRA,37.402,191.0,272.0,7-6(5) 5-7 7-6(3),3.0,QF,200.0,10.0,3.0,137.0,86.0,61.0,27.0,18.0,10.0,13.0,6.0,4.0,157.0,99.0,69.0,26.0,18.0,11.0,13.0,2019
2019-311,Queen's Club,Grass,32.0,250,O,20190617,L397,,WC,Feliciano Lopez,L,188.0,ESP,37.739,113.0,507.0,AG37,8.0,DA,Felix Auger-Aliassime,R,193.0,CAN,18.856,21.0,1522.0,6-7(3) 6-3 6-4,3.0,SF,136.0,15.0,3.0,106.0,70.0,56.0,20.0,16.0,8.0,8.0,25.0,5.0,88.0,58.0,48.0,15.0,15.0,8.0,10.0,2019
2019-311,Queen's Club,Grass,32.0,250,O,20190617,SD32,,DA,Gilles Simon,R,183.0,FRA,34.47,38.0,1190.0,MM58,4.0,DA,Daniil Medvedev,R,198.0,RUS,23.346,13.0,2625.0,6-7(4) 6-4 6-3,3.0,SF,157.0,1.0,4.0,110.0,73.0,53.0,18.0,16.0,6.0,8.0,13.0,3.0,94.0,56.0,40.0,18.0,15.0,4.0,8.0,2019
2019-311,Queen's Club,Grass,32.0,250,O,20190617,L397,,WC,Feliciano Lopez,L,188.0,ESP,37.739,113.0,507.0,SD32,,DA,Gilles Simon,R,183.0,FRA,34.47,38.0,1190.0,6-2 6-7(4) 7-6(2),3.0,F,169.0,16.0,4.0,108.0,61.0,47.0,27.0,16.0,6.0,7.0,8.0,1.0,114.0,61.0,47.0,26.0,16.0,10.0,13.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,F324,1.0,DA,Roger Federer,R,185.0,SUI,37.856,3.0,6420.0,MH30,,DA,John Millman,R,183.0,AUS,30.007,57.0,875.0,7-6(1) 6-3,3.0,R32,77.0,9.0,5.0,63.0,42.0,38.0,11.0,11.0,1.0,1.0,2.0,2.0,66.0,41.0,27.0,15.0,10.0,1.0,2.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,T786,,WC,Jo-Wilfried Tsonga,R,188.0,FRA,34.166,77.0,725.0,PD31,,DA,Benoit Paire,R,196.0,FRA,30.108,28.0,1303.0,6-4 7-5,3.0,R32,78.0,16.0,1.0,59.0,36.0,31.0,15.0,11.0,1.0,1.0,5.0,6.0,62.0,33.0,25.0,15.0,11.0,1.0,3.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,G628,,DA,Richard Gasquet,R,183.0,FRA,32.997,54.0,920.0,G967,,WC,Peter Gojowczyk,R,188.0,GER,29.922,121.0,465.0,6-3 6-4,3.0,R32,69.0,8.0,2.0,53.0,30.0,25.0,18.0,10.0,1.0,1.0,3.0,3.0,60.0,28.0,19.0,19.0,9.0,9.0,11.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,BD06,7.0,DA,Roberto Bautista Agut,R,183.0,ESP,31.173,20.0,1690.0,FB98,,DA,Taylor Fritz,R,196.0,USA,21.634,42.0,1090.0,7-6(10) 6-0,3.0,R32,83.0,4.0,1.0,55.0,35.0,31.0,14.0,9.0,0.0,0.0,11.0,5.0,79.0,38.0,27.0,19.0,9.0,7.0,10.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,CG80,4.0,DA,Borna Coric,R,188.0,CRO,22.587,14.0,2615.0,MU94,,DA,Jaume Munar,R,183.0,ESP,22.116,88.0,630.0,7-6(2) 6-3,3.0,R32,85.0,5.0,1.0,64.0,49.0,39.0,10.0,11.0,2.0,2.0,3.0,0.0,57.0,37.0,30.0,10.0,10.0,0.0,1.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,SH90,,Q,Joao Sousa,R,185.0,POR,30.215,71.0,750.0,HB71,,DA,Hubert Hurkacz,R,196.0,POL,22.344,53.0,923.0,7-6(3) 6-1,3.0,R32,82.0,4.0,2.0,73.0,45.0,35.0,13.0,10.0,3.0,4.0,8.0,5.0,58.0,39.0,28.0,6.0,9.0,2.0,5.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,SC77,,Q,Sergiy Stakhovsky,R,193.0,UKR,33.443,123.0,461.0,M0AC,,WC,Rudolf Molleker,R,188.0,GER,18.639,152.0,370.0,3-6 7-6(6) 6-2,3.0,R32,139.0,29.0,7.0,87.0,49.0,46.0,18.0,14.0,5.0,6.0,12.0,11.0,129.0,67.0,52.0,28.0,15.0,14.0,16.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,H996,,DA,Pierre-Hugues Herbert,R,188.0,FRA,28.249,43.0,1008.0,MC65,5.0,DA,Gael Monfils,R,193.0,FRA,32.791,16.0,2055.0,7-6(6) 6-4,3.0,R32,100.0,4.0,4.0,76.0,47.0,35.0,16.0,11.0,1.0,2.0,5.0,8.0,86.0,52.0,34.0,16.0,11.0,5.0,7.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,BK40,,DA,Matteo Berrettini,R,196.0,ITA,23.179,22.0,1505.0,BG23,6.0,DA,Nikoloz Basilashvili,R,185.0,GEO,27.313,17.0,1970.0,6-4 6-4,3.0,R32,70.0,10.0,1.0,55.0,39.0,32.0,10.0,10.0,2.0,2.0,1.0,2.0,56.0,28.0,20.0,19.0,10.0,1.0,3.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,SA93,,Q,Andreas Seppi,R,191.0,ITA,35.318,69.0,770.0,MJ71,,Q,Mats Moraing,L,198.0,GER,26.99,223.0,222.0,6-4 7-6(4),3.0,R32,77.0,11.0,3.0,67.0,42.0,37.0,14.0,11.0,1.0,1.0,14.0,4.0,65.0,35.0,29.0,18.0,11.0,1.0,2.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,SL28,,DA,Jan-Lennard Struff,R,193.0,GER,29.144,35.0,1240.0,DB63,,DA,Laslo Djere,R,188.0,SRB,24.041,27.0,1329.0,6-4 6-4,3.0,R32,68.0,8.0,2.0,54.0,34.0,31.0,12.0,10.0,3.0,3.0,5.0,2.0,58.0,37.0,28.0,10.0,10.0,2.0,4.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,KE29,3.0,DA,Karen Khachanov,R,198.0,RUS,23.072,9.0,2980.0,KI95,,LL,Miomir Kecmanovic,R,183.0,SRB,19.795,82.0,671.0,7-6(5) 6-4,3.0,R32,91.0,10.0,1.0,67.0,47.0,40.0,10.0,11.0,2.0,3.0,2.0,1.0,75.0,45.0,32.0,17.0,11.0,4.0,6.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,GB88,,DA,David Goffin,R,180.0,BEL,28.526,33.0,1255.0,PC11,8.0,DA,Guido Pella,L,183.0,ARG,29.084,24.0,1430.0,6-1 6-1,3.0,R32,50.0,9.0,0.0,37.0,21.0,18.0,11.0,7.0,0.0,0.0,4.0,1.0,43.0,31.0,15.0,4.0,7.0,5.0,10.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,A829,,DA,Radu Albot,R,175.0,MDA,29.596,41.0,1101.0,E690,,DA,Matthew Ebden,R,188.0,AUS,31.556,80.0,696.0,5-7 6-1 6-4,3.0,R32,127.0,6.0,4.0,102.0,66.0,40.0,21.0,15.0,2.0,5.0,10.0,7.0,101.0,61.0,47.0,10.0,14.0,13.0,18.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,J386,,DA,Steve Johnson,R,188.0,USA,29.478,76.0,725.0,K435,,DA,Philipp Kohlschreiber,R,178.0,GER,35.669,50.0,930.0,6-3 6-3,3.0,R32,68.0,13.0,0.0,52.0,34.0,29.0,8.0,9.0,0.0,0.0,4.0,0.0,52.0,31.0,23.0,10.0,9.0,5.0,8.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,Z355,2.0,DA,Alexander Zverev,R,198.0,GER,22.157,5.0,4360.0,H756,,DA,Robin Haase,R,191.0,NED,32.197,66.0,781.0,6-4 7-5,3.0,R32,105.0,12.0,7.0,80.0,49.0,35.0,14.0,11.0,9.0,11.0,2.0,1.0,81.0,42.0,27.0,17.0,11.0,10.0,14.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,F324,1.0,DA,Roger Federer,R,185.0,SUI,37.856,3.0,6420.0,T786,,WC,Jo-Wilfried Tsonga,R,188.0,FRA,34.166,77.0,725.0,7-6(5) 4-6 7-5,3.0,R16,136.0,7.0,1.0,100.0,66.0,50.0,21.0,17.0,5.0,7.0,15.0,0.0,97.0,59.0,49.0,20.0,17.0,2.0,4.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,BD06,7.0,DA,Roberto Bautista Agut,R,183.0,ESP,31.173,20.0,1690.0,G628,,DA,Richard Gasquet,R,183.0,FRA,32.997,54.0,920.0,6-1 6-4,3.0,R16,62.0,4.0,0.0,52.0,31.0,27.0,12.0,9.0,2.0,2.0,2.0,3.0,41.0,25.0,17.0,8.0,8.0,0.0,3.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,CG80,4.0,DA,Borna Coric,R,188.0,CRO,22.587,14.0,2615.0,SH90,,Q,Joao Sousa,R,185.0,POR,30.215,71.0,750.0,7-6(4) 5-7 7-6(4),3.0,R16,175.0,9.0,1.0,123.0,81.0,59.0,28.0,18.0,7.0,9.0,4.0,1.0,107.0,77.0,57.0,22.0,18.0,3.0,4.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,H996,,DA,Pierre-Hugues Herbert,R,188.0,FRA,28.249,43.0,1008.0,SC77,,Q,Sergiy Stakhovsky,R,193.0,UKR,33.443,123.0,461.0,2-6 7-6(2) 6-4,3.0,R16,120.0,9.0,1.0,79.0,52.0,44.0,18.0,15.0,0.0,2.0,11.0,2.0,93.0,61.0,43.0,21.0,15.0,4.0,5.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,BK40,,DA,Matteo Berrettini,R,196.0,ITA,23.179,22.0,1505.0,SA93,,Q,Andreas Seppi,R,191.0,ITA,35.318,69.0,770.0,4-6 6-3 6-2,3.0,R16,104.0,12.0,1.0,71.0,47.0,39.0,15.0,14.0,2.0,3.0,4.0,3.0,86.0,57.0,41.0,11.0,13.0,2.0,5.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,KE29,3.0,DA,Karen Khachanov,R,198.0,RUS,23.072,9.0,2980.0,SL28,,DA,Jan-Lennard Struff,R,193.0,GER,29.144,35.0,1240.0,6-3 3-6 6-4,3.0,R16,103.0,6.0,1.0,79.0,50.0,39.0,18.0,14.0,0.0,1.0,11.0,3.0,87.0,44.0,37.0,20.0,14.0,5.0,7.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,GB88,,DA,David Goffin,R,180.0,BEL,28.526,33.0,1255.0,A829,,DA,Radu Albot,R,175.0,MDA,29.596,41.0,1101.0,4-6 6-4 6-3,3.0,R16,113.0,9.0,2.0,81.0,51.0,44.0,16.0,15.0,4.0,5.0,4.0,1.0,82.0,57.0,41.0,13.0,14.0,3.0,5.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,Z355,2.0,DA,Alexander Zverev,R,198.0,GER,22.157,5.0,4360.0,J386,,DA,Steve Johnson,R,188.0,USA,29.478,76.0,725.0,6-3 7-5,3.0,R16,76.0,11.0,3.0,53.0,39.0,33.0,8.0,10.0,2.0,2.0,4.0,1.0,66.0,45.0,28.0,12.0,11.0,3.0,6.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,F324,1.0,DA,Roger Federer,R,185.0,SUI,37.856,3.0,6420.0,BD06,7.0,DA,Roberto Bautista Agut,R,183.0,ESP,31.173,20.0,1690.0,6-3 4-6 6-4,3.0,QF,113.0,4.0,0.0,90.0,59.0,45.0,19.0,14.0,4.0,5.0,3.0,1.0,87.0,61.0,39.0,16.0,15.0,3.0,6.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,H996,,DA,Pierre-Hugues Herbert,R,188.0,FRA,28.249,43.0,1008.0,CG80,4.0,DA,Borna Coric,R,188.0,CRO,22.587,14.0,2615.0,7-5 RET,3.0,QF,54.0,7.0,2.0,47.0,33.0,25.0,5.0,6.0,3.0,3.0,1.0,1.0,31.0,18.0,15.0,7.0,6.0,3.0,4.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,BK40,,DA,Matteo Berrettini,R,196.0,ITA,23.179,22.0,1505.0,KE29,3.0,DA,Karen Khachanov,R,198.0,RUS,23.072,9.0,2980.0,6-2 7-6(4),3.0,QF,89.0,6.0,1.0,64.0,46.0,39.0,10.0,10.0,4.0,4.0,3.0,1.0,72.0,49.0,34.0,10.0,10.0,9.0,11.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,GB88,,DA,David Goffin,R,180.0,BEL,28.526,33.0,1255.0,Z355,2.0,DA,Alexander Zverev,R,198.0,GER,22.157,5.0,4360.0,3-6 6-1 7-6(3),3.0,QF,136.0,4.0,3.0,89.0,49.0,34.0,23.0,14.0,7.0,10.0,14.0,9.0,106.0,70.0,51.0,12.0,14.0,11.0,15.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,F324,1.0,DA,Roger Federer,R,185.0,SUI,37.856,3.0,6420.0,H996,,DA,Pierre-Hugues Herbert,R,188.0,FRA,28.249,43.0,1008.0,6-3 6-3,3.0,SF,62.0,6.0,0.0,41.0,28.0,24.0,12.0,9.0,0.0,0.0,10.0,3.0,61.0,39.0,27.0,9.0,9.0,5.0,8.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,GB88,,DA,David Goffin,R,180.0,BEL,28.526,33.0,1255.0,BK40,,DA,Matteo Berrettini,R,196.0,ITA,23.179,22.0,1505.0,7-6(4) 6-3,3.0,SF,97.0,6.0,2.0,74.0,45.0,34.0,18.0,11.0,3.0,3.0,14.0,0.0,65.0,40.0,33.0,11.0,10.0,5.0,6.0,2019
2019-500,Halle,Grass,32.0,500,O,20190617,F324,1.0,DA,Roger Federer,R,185.0,SUI,37.856,3.0,6420.0,GB88,,DA,David Goffin,R,180.0,BEL,28.526,33.0,1255.0,7-6(2) 6-1,3.0,F,83.0,7.0,1.0,58.0,35.0,29.0,15.0,9.0,3.0,3.0,7.0,5.0,70.0,38.0,25.0,16.0,10.0,3.0,6.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,FB98,,DA,Taylor Fritz,R,196.0,USA,21.654,42.0,1090.0,J0A4,,Q,Paul Jubb,R,180.0,GBR,19.647,472.0,15.0,6-2 6-3,3.0,R32,60.0,12.0,5.0,59.0,34.0,27.0,13.0,9.0,1.0,2.0,2.0,3.0,42.0,20.0,12.0,9.0,8.0,0.0,4.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,J386,,DA,Steve Johnson,R,188.0,USA,29.498,69.0,750.0,O522,,DA,Reilly Opelka,R,211.0,USA,21.821,61.0,855.0,7-6(4) 6-3,3.0,R32,80.0,2.0,1.0,58.0,39.0,32.0,9.0,10.0,0.0,1.0,13.0,2.0,70.0,41.0,30.0,12.0,11.0,0.0,3.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,HB71,,DA,Hubert Hurkacz,R,196.0,POL,22.363,52.0,923.0,CF01,7.0,DA,Marco Cecchinato,R,185.0,ITA,26.73,40.0,1130.0,6-4 6-4,3.0,R32,65.0,8.0,1.0,52.0,35.0,29.0,11.0,10.0,1.0,2.0,2.0,6.0,52.0,27.0,18.0,14.0,10.0,0.0,3.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,N771,,DA,Cameron Norrie,L,188.0,GBR,23.836,49.0,940.0,CA12,,DA,Jeremy Chardy,R,188.0,FRA,32.361,81.0,675.0,6-3 7-6(4),3.0,R32,85.0,8.0,4.0,74.0,49.0,40.0,13.0,11.0,2.0,2.0,12.0,2.0,54.0,36.0,32.0,10.0,10.0,3.0,4.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,H996,,DA,Pierre-Hugues Herbert,R,188.0,FRA,28.268,38.0,1168.0,KB09,,LL,Denis Kudla,R,180.0,USA,26.85,113.0,520.0,5-7 7-6(8) 6-4,3.0,R32,169.0,19.0,9.0,116.0,70.0,56.0,21.0,17.0,2.0,5.0,9.0,8.0,127.0,64.0,44.0,33.0,17.0,6.0,9.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,E687,,WC,Daniel Evans,R,175.0,GBR,29.087,65.0,818.0,A829,8.0,DA,Radu Albot,R,175.0,MDA,29.615,41.0,1126.0,7-6(2) 6-2,3.0,R32,106.0,5.0,2.0,69.0,40.0,30.0,18.0,10.0,9.0,10.0,3.0,5.0,70.0,52.0,33.0,9.0,10.0,3.0,6.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,V306,5.0,DA,Fernando Verdasco,L,188.0,ESP,35.606,36.0,1210.0,MH30,,DA,John Millman,R,183.0,AUS,30.026,58.0,875.0,6-7(3) 6-4 6-1,3.0,R32,152.0,12.0,4.0,116.0,70.0,48.0,24.0,15.0,11.0,12.0,4.0,2.0,86.0,51.0,35.0,21.0,14.0,7.0,11.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,LB84,,LL,Juan Ignacio Londero,R,180.0,ARG,25.856,62.0,854.0,CI14,,WC,Jay Clarke,R,183.0,GBR,20.909,166.0,342.0,6-7(5) 6-1 6-3,3.0,R32,149.0,8.0,5.0,86.0,49.0,39.0,20.0,14.0,4.0,6.0,5.0,7.0,114.0,49.0,28.0,35.0,14.0,11.0,17.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,Q927,,DA,Sam Querrey,R,198.0,USA,31.713,79.0,680.0,K926,,DA,Mikhail Kukushkin,R,183.0,KAZ,31.493,47.0,955.0,6-3 7-6(4),3.0,R32,85.0,15.0,3.0,66.0,36.0,31.0,16.0,11.0,2.0,4.0,3.0,1.0,75.0,49.0,32.0,11.0,10.0,5.0,8.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,SD32,6.0,DA,Gilles Simon,R,183.0,FRA,34.489,25.0,1445.0,SL08,,Q,Tennys Sandgren,R,188.0,USA,27.923,92.0,599.0,7-5 6-1,3.0,R32,80.0,3.0,6.0,56.0,25.0,17.0,19.0,10.0,2.0,4.0,7.0,3.0,56.0,29.0,18.0,10.0,9.0,6.0,11.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,J551,,DA,Nicolas Jarry,R,201.0,CHI,23.702,55.0,900.0,C882,,DA,Pablo Cuevas,R,180.0,URU,33.476,44.0,1003.0,6-1 7-6(4),3.0,R32,69.0,12.0,3.0,59.0,32.0,31.0,15.0,10.0,0.0,0.0,7.0,2.0,57.0,35.0,28.0,10.0,9.0,0.0,2.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,F586,,Q,Thomas Fabbiano,R,173.0,ITA,30.078,102.0,543.0,W503,,Q,James Ward,R,188.0,GBR,32.37,205.0,255.0,2-6 6-3 6-1,3.0,R32,102.0,5.0,4.0,81.0,46.0,31.0,15.0,12.0,9.0,12.0,4.0,6.0,70.0,36.0,25.0,16.0,12.0,4.0,9.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,FB98,,DA,Taylor Fritz,R,196.0,USA,21.654,42.0,1090.0,PC11,1.0,DA,Guido Pella,L,183.0,ARG,29.103,26.0,1430.0,6-4 3-6 6-4,3.0,R16,116.0,13.0,4.0,77.0,48.0,40.0,14.0,14.0,2.0,4.0,6.0,6.0,104.0,66.0,45.0,18.0,15.0,7.0,10.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,HB71,,DA,Hubert Hurkacz,R,196.0,POL,22.363,52.0,923.0,J386,,DA,Steve Johnson,R,188.0,USA,29.498,69.0,750.0,6-3 7-6(6),3.0,R16,89.0,5.0,3.0,75.0,53.0,42.0,12.0,11.0,1.0,1.0,5.0,1.0,62.0,38.0,29.0,14.0,10.0,0.0,1.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,E831,3.0,DA,Kyle Edmund,R,188.0,GBR,24.457,31.0,1280.0,N771,,DA,Cameron Norrie,L,188.0,GBR,23.836,49.0,940.0,6-2 6-2,3.0,R16,91.0,2.0,1.0,48.0,35.0,28.0,7.0,8.0,3.0,3.0,2.0,3.0,48.0,31.0,19.0,7.0,8.0,1.0,5.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,E687,,WC,Daniel Evans,R,175.0,GBR,29.087,65.0,818.0,H996,,DA,Pierre-Hugues Herbert,R,188.0,FRA,28.268,38.0,1168.0,6-3 7-5,3.0,R16,99.0,2.0,0.0,55.0,36.0,25.0,13.0,10.0,3.0,5.0,5.0,6.0,93.0,51.0,30.0,18.0,11.0,11.0,16.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,V306,5.0,DA,Fernando Verdasco,L,188.0,ESP,35.606,36.0,1210.0,LB84,,LL,Juan Ignacio Londero,R,180.0,ARG,25.856,62.0,854.0,6-7(4) 6-3 7-6(2),3.0,R16,145.0,13.0,5.0,96.0,64.0,52.0,19.0,16.0,2.0,2.0,8.0,4.0,114.0,64.0,45.0,29.0,17.0,5.0,7.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,Q927,,DA,Sam Querrey,R,198.0,USA,31.713,79.0,680.0,L987,4.0,DA,Dusan Lajovic,R,183.0,SRB,28.983,33.0,1271.0,6-2 6-3,3.0,R16,50.0,7.0,1.0,45.0,31.0,28.0,9.0,9.0,0.0,0.0,1.0,0.0,41.0,27.0,17.0,7.0,8.0,2.0,5.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,SD32,6.0,DA,Gilles Simon,R,183.0,FRA,34.489,25.0,1445.0,J551,,DA,Nicolas Jarry,R,201.0,CHI,23.702,55.0,900.0,6-2 6-4,3.0,R16,75.0,2.0,2.0,45.0,36.0,31.0,6.0,9.0,1.0,1.0,10.0,3.0,74.0,40.0,24.0,17.0,9.0,9.0,12.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,F586,,Q,Thomas Fabbiano,R,173.0,ITA,30.078,102.0,543.0,DB63,2.0,DA,Laslo Djere,R,188.0,SRB,24.06,30.0,1329.0,7-6(5) 7-6(6),3.0,R16,121.0,2.0,1.0,82.0,48.0,34.0,17.0,12.0,5.0,9.0,7.0,6.0,95.0,51.0,34.0,19.0,12.0,4.0,8.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,FB98,,DA,Taylor Fritz,R,196.0,USA,21.654,42.0,1090.0,HB71,,DA,Hubert Hurkacz,R,196.0,POL,22.363,52.0,923.0,6-4 7-6(5),3.0,QF,104.0,6.0,7.0,89.0,40.0,30.0,27.0,11.0,7.0,8.0,9.0,5.0,81.0,54.0,40.0,11.0,11.0,7.0,9.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,E831,3.0,DA,Kyle Edmund,R,188.0,GBR,24.457,31.0,1280.0,E687,,WC,Daniel Evans,R,175.0,GBR,29.087,65.0,818.0,1-6 6-3 6-4,3.0,QF,108.0,3.0,1.0,68.0,47.0,35.0,12.0,13.0,3.0,6.0,3.0,3.0,84.0,55.0,40.0,12.0,13.0,3.0,6.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,Q927,,DA,Sam Querrey,R,198.0,USA,31.713,79.0,680.0,V306,5.0,DA,Fernando Verdasco,L,188.0,ESP,35.606,36.0,1210.0,7-6(4) 6-2,3.0,QF,96.0,7.0,0.0,55.0,38.0,36.0,9.0,10.0,0.0,0.0,17.0,6.0,87.0,41.0,28.0,23.0,10.0,9.0,11.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,F586,,Q,Thomas Fabbiano,R,173.0,ITA,30.078,102.0,543.0,SD32,6.0,DA,Gilles Simon,R,183.0,FRA,34.489,25.0,1445.0,6-4 6-3,3.0,QF,84.0,0.0,3.0,50.0,30.0,20.0,15.0,9.0,0.0,1.0,1.0,5.0,65.0,41.0,25.0,10.0,10.0,7.0,11.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,FB98,,DA,Taylor Fritz,R,196.0,USA,21.654,42.0,1090.0,E831,3.0,DA,Kyle Edmund,R,188.0,GBR,24.457,31.0,1280.0,7-6(8) 6-3,3.0,SF,90.0,9.0,3.0,87.0,56.0,43.0,17.0,11.0,7.0,7.0,3.0,2.0,57.0,42.0,33.0,9.0,10.0,0.0,1.0,2019
2019-741,Eastbourne,Grass,28.0,250,O,20190624,Q927,,DA,Sam Querrey,R,198.0,USA,31.713,79.0,680.0,F586,,Q,Thomas Fabbiano,R,173.0,ITA,30.078,102.0,543.0,6-3 6-7(4) 6-3,3.0,SF,106.0,33.0,4.0,95.0,73.0,61.0,11.0,16.0,2.0,2.0,3.0,2.0,85.0,66.0,49.0,9.0,14.0,6.0,8.0,2019
